id,name,component,type,language,module,source_file,source_line,table_name,column_type,nullable,primary_key,foreign_key,from_table,to_table,cardinality,tags,description
java_method_8f5465dd26699125,getIndexStatus,CheapRagClient,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\main\java\net\netbeing\cheap\rag\client\CheapRagClient.java,65,,,,,,,,,,"Retrieves the current index status and statistics.

@return Index status with artifact counts and metadata
"
java_method_5e88f458bee9f128,healthCheck,CheapRagClient,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\main\java\net\netbeing\cheap\rag\client\CheapRagClient.java,73,,,,,,,,,,"Performs a health check on the RAG service.

@return Health check response map
"
java_method_d6a542e646bb941d,query,CheapRagClient,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\main\java\net\netbeing\cheap\rag\client\CheapRagClient.java,39,,,,,,,,,,"Performs a simple RAG query with default parameters.

@param query The natural language query
@return The query response with answer, citations, and metadata
"
java_method_f617c58dd3e132c0,query,CheapRagClient,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\main\java\net\netbeing\cheap\rag\client\CheapRagClient.java,48,,,,,,,,,,"Performs a RAG query with full control over parameters.

@param request The query request with filters and parameters
@return The query response with answer, citations, and metadata
"
java_method_8fbeac5fe4db0a34,queryAsync,CheapRagClient,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\main\java\net\netbeing\cheap\rag\client\CheapRagClient.java,57,,,,,,,,,,"Performs a RAG query asynchronously (non-blocking).

@param request The query request
@return A Mono that emits the query response
"
java_method_9811f09a490f7bc3,rebuildIndex,CheapRagClient,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\main\java\net\netbeing\cheap\rag\client\CheapRagClient.java,82,,,,,,,,,,"Triggers a rebuild of the vector index.
NOTE: This is a placeholder for Phase 1.

@return Rebuild status response
"
java_method_bd642c22a342809d,createWebClient,CheapRagClientImpl,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\main\java\net\netbeing\cheap\rag\client\CheapRagClientImpl.java,83,,,,,,,,,,WebClient createWebClient(CheapRagClientConfig config)
java_method_87d0ba12e12423bc,getIndexStatus,CheapRagClientImpl,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\main\java\net\netbeing\cheap\rag\client\CheapRagClientImpl.java,149,,,,,,,,,,IndexStatusResponse getIndexStatus()
java_method_7f3e2df62dc8abfc,handleClientError,CheapRagClientImpl,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\main\java\net\netbeing\cheap\rag\client\CheapRagClientImpl.java,184,,,,,,,,,,Mono<? extends Throwable> handleClientError(ClientResponse response)
java_method_44031f949f92cadb,handleServerError,CheapRagClientImpl,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\main\java\net\netbeing\cheap\rag\client\CheapRagClientImpl.java,198,,,,,,,,,,Mono<? extends Throwable> handleServerError(ClientResponse response)
java_method_e95597edc3ad63fa,healthCheck,CheapRagClientImpl,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\main\java\net\netbeing\cheap\rag\client\CheapRagClientImpl.java,162,,,,,,,,,,"Map<String,Object> healthCheck()"
java_method_a89884e7bc477379,query,CheapRagClientImpl,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\main\java\net\netbeing\cheap\rag\client\CheapRagClientImpl.java,118,,,,,,,,,,QueryResponse query(String query)
java_method_396f6ffc60d332ae,query,CheapRagClientImpl,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\main\java\net\netbeing\cheap\rag\client\CheapRagClientImpl.java,128,,,,,,,,,,QueryResponse query(QueryRequest request)
java_method_1a85343c673d203f,queryAsync,CheapRagClientImpl,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\main\java\net\netbeing\cheap\rag\client\CheapRagClientImpl.java,135,,,,,,,,,,Mono<QueryResponse> queryAsync(QueryRequest request)
java_method_ab3a7bac7de60bc9,rebuildIndex,CheapRagClientImpl,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\main\java\net\netbeing\cheap\rag\client\CheapRagClientImpl.java,176,,,,,,,,,,"Map<String,Object> rebuildIndex()"
java_method_9f14145c323ef09c,loadTestResource,CheapRagClientImplTest,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\test\java\net\netbeing\cheap\rag\client\CheapRagClientImplTest.java,202,,,,,,,,,,String loadTestResource(String filename)
java_method_a2328d74a0855056,setup,CheapRagClientImplTest,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\test\java\net\netbeing\cheap\rag\client\CheapRagClientImplTest.java,43,,,,,,,,,,void setup()
java_method_ef55dd9657279e93,teardown,CheapRagClientImplTest,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\test\java\net\netbeing\cheap\rag\client\CheapRagClientImplTest.java,53,,,,,,,,,,void teardown()
java_method_a8e030688e715aab,testBadRequestError,CheapRagClientImplTest,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\test\java\net\netbeing\cheap\rag\client\CheapRagClientImplTest.java,158,,,,,,,,,,void testBadRequestError()
java_method_e3dc687b587ec0af,testFilterBuilder,CheapRagClientImplTest,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\test\java\net\netbeing\cheap\rag\client\CheapRagClientImplTest.java,182,,,,,,,,,,void testFilterBuilder()
java_method_965957bd662b2f5f,testGetIndexStatus,CheapRagClientImplTest,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\test\java\net\netbeing\cheap\rag\client\CheapRagClientImplTest.java,114,,,,,,,,,,void testGetIndexStatus()
java_method_a1f0c2cbda355d07,testHealthCheck,CheapRagClientImplTest,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\test\java\net\netbeing\cheap\rag\client\CheapRagClientImplTest.java,133,,,,,,,,,,void testHealthCheck()
java_method_1cd01ab1d68c46b6,testNotFoundError,CheapRagClientImplTest,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\test\java\net\netbeing\cheap\rag\client\CheapRagClientImplTest.java,146,,,,,,,,,,void testNotFoundError()
java_method_f56ea49b8d34aab2,testQueryWithFilters,CheapRagClientImplTest,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\test\java\net\netbeing\cheap\rag\client\CheapRagClientImplTest.java,83,,,,,,,,,,void testQueryWithFilters()
java_method_bc4a7cd969980611,testQueryWithSimpleString,CheapRagClientImplTest,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\test\java\net\netbeing\cheap\rag\client\CheapRagClientImplTest.java,59,,,,,,,,,,void testQueryWithSimpleString()
java_method_39c1a2603768774b,testServerError,CheapRagClientImplTest,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\test\java\net\netbeing\cheap\rag\client\CheapRagClientImplTest.java,170,,,,,,,,,,void testServerError()
java_method_8d111a8d8408d1c3,build,FilterBuilder,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\main\java\net\netbeing\cheap\rag\client\FilterBuilder.java,149,,,,,,,,,,"Builds and returns the filters map.
"
java_method_a5d251875fb66387,columnType,FilterBuilder,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\main\java\net\netbeing\cheap\rag\client\FilterBuilder.java,119,,,,,,,,,,"Filter by database column type.
"
java_method_cbc69fd61ee0645f,create,FilterBuilder,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\main\java\net\netbeing\cheap\rag\client\FilterBuilder.java,50,,,,,,,,,,"Creates a new FilterBuilder instance.
"
java_method_172fc8c062d189af,custom,FilterBuilder,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\main\java\net\netbeing\cheap\rag\client\FilterBuilder.java,139,,,,,,,,,,"Add a custom filter field.
"
java_method_52695f011e9aa963,language,FilterBuilder,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\main\java\net\netbeing\cheap\rag\client\FilterBuilder.java,59,,,,,,,,,,"Filter by programming language.
"
java_method_96ca98918b07dfd3,module,FilterBuilder,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\main\java\net\netbeing\cheap\rag\client\FilterBuilder.java,89,,,,,,,,,,"Filter by module/package name.
"
java_method_9812f492b38f2a6f,primaryKey,FilterBuilder,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\main\java\net\netbeing\cheap\rag\client\FilterBuilder.java,129,,,,,,,,,,"Filter by primary key status.
"
java_method_f4550ef0bc0795ee,sourceType,FilterBuilder,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\main\java\net\netbeing\cheap\rag\client\FilterBuilder.java,79,,,,,,,,,,"Filter by source type (e.g., ""code"", ""database"").
"
java_method_8e1d8dc3ac28c2f3,tableName,FilterBuilder,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\main\java\net\netbeing\cheap\rag\client\FilterBuilder.java,109,,,,,,,,,,"Filter by database table name.
"
java_method_9816553582700ea6,tags,FilterBuilder,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\main\java\net\netbeing\cheap\rag\client\FilterBuilder.java,99,,,,,,,,,,"Filter by tags (multiple values).
"
java_method_48152d974f12c9e7,type,FilterBuilder,method,java,net.netbeing.cheap.rag.client,D:\src\claude\cheap\cheap-rag-client\src\main\java\net\netbeing\cheap\rag\client\FilterBuilder.java,69,,,,,,,,,,"Filter by artifact type (e.g., ""class"", ""interface"", ""function"").
"
java_method_bcca147673558cf5,call,ExtractorCli,method,java,net.netbeing.cheap.rag.extractor,D:\src\claude\cheap\cheap-rag\src\main\java\net\netbeing\cheap\rag\extractor\ExtractorCli.java,93,,,,,,,,,,Integer call()
java_method_5ca8dc98cfd8afab,main,ExtractorCli,method,java,net.netbeing.cheap.rag.extractor,D:\src\claude\cheap\cheap-rag\src\main\java\net\netbeing\cheap\rag\extractor\ExtractorCli.java,141,,,,,,,,,,void main(String[] args)
java_method_05580a41d432f6f3,extract,JavaExtractor,method,java,net.netbeing.cheap.rag.extractor,D:\src\claude\cheap\cheap-rag\src\main\java\net\netbeing\cheap\rag\extractor\JavaExtractor.java,166,,,,,,,,,,"Extracts metadata artifacts from a file or directory.

@param sourcePath Path to a Java file or directory
@return List of extracted metadata artifacts
@throws IOException If path cannot be read
"
